CustomerKey,City,StateProvinceName,EnglishCountryRegionName,TotalOrders,TotalSales,AvgOrderValue,DaysSinceLastOrder
11441,Paris,Seine (Paris),France,1,43.98,21.99,4170
11442,Tremblay-en-France,Seine Saint Denis,France,1,34.99,34.99,4271
11443,Hobart,Tasmania,Australia,3,8235,1029.375,4269
11444,Bendigo,Victoria,Australia,3,8136.02,1627.204,4390
11445,Silverwater,New South Wales,Australia,3,8098.03,1619.606,4364
11446,Lane Cove,New South Wales,Australia,3,8237.01,1176.7157,4371
11447,Hervey Bay,Queensland,Australia,3,8078.02,1346.3366,4392
11448,Melbourne,Victoria,Australia,3,8132.01,1161.7157,4371
11449,Seaford,Victoria,Australia,3,8130.32,1161.4742,4368
11450,Cloverdale,South Australia,Australia,3,8173.26,908.14,4375
11451,Newcastle,New South Wales,Australia,3,8249.49,916.61,4387
11452,Caloundra,Queensland,Australia,3,8183.04,1636.608,4380
11453,Hobart,Tasmania,Australia,3,8176.98,1362.83,4373
11454,Melbourne,Victoria,Australia,3,8089.04,2022.26,4374
11455,Melton,Victoria,Australia,3,8142.03,1628.406,4392
11456,St. Leonards,New South Wales,Australia,3,8224.46,747.6781,4392
11457,Wollongong,New South Wales,Australia,3,8211.48,821.148,4391
11458,Springwood,New South Wales,Australia,3,96.89,13.8414,4160
11459,Port Macquarie,New South Wales,Australia,3,8141.33,1628.266,4374
11460,Cranbourne,Victoria,Australia,3,8137.52,1356.2533,4382
11461,Lavender Bay,New South Wales,Australia,3,8089.04,2022.26,4341
11462,Matraville,New South Wales,Australia,3,8116.33,1623.266,4337
11463,Cloverdale,South Australia,Australia,3,47.92,11.98,4196
11464,South Melbourne,Victoria,Australia,3,8128.51,1161.2157,4361
11465,Gold Coast,Queensland,Australia,3,8158.04,2039.51,4349
11466,Lavender Bay,New South Wales,Australia,3,90.19,12.8842,4310
11467,St. Leonards,New South Wales,Australia,3,55.87,11.174,4176
11468,York,England,United Kingdom,3,6959.82,1739.955,4310
11469,York,England,United Kingdom,1,25.48,12.74,4322
11470,Stuttgart,Saarland,Germany,2,4344.0882,2172.0441,4491
11471,Chatou,Yveline,France,1,53.99,53.99,4406
11472,Hawthorne,Queensland,Australia,3,8165.82,1360.97,4244
11473,Drancy,Seine Saint Denis,France,1,62.98,31.49,4390
11474,Peterborough,England,United Kingdom,1,49.97,16.6566,4274
11475,London,England,United Kingdom,1,69.46,17.365,4430
11476,Kirkby,England,United Kingdom,1,53.99,53.99,4238
11477,Darmstadt,Hessen,Germany,1,34.99,34.99,4275
11478,Sèvres,Hauts de Seine,France,1,53.99,53.99,4434
11479,Saint Ouen,Loir et Cher,France,3,4970.6096,552.2899,4399
11480,Tremblay-en-France,Seine Saint Denis,France,3,4935.3596,705.0513,4337
11481,Braunschweig,Nordrhein-Westfalen,Germany,3,4978.0482,829.6747,4432
11482,Warrington,England,United Kingdom,3,8143.03,1628.606,4290
11483,Paris,Seine (Paris),France,3,4966.3896,1241.5974,4343
11484,Neunkirchen,Saarland,Germany,3,4985.3796,830.8966,4454
11485,Esher-Molesey,England,United Kingdom,3,7048.3,1006.9,4288
11486,Erlangen,Bayern,Germany,1,34.99,34.99,4215
11487,Dunkerque,Nord,France,1,53.99,53.99,4194
11488,London,England,United Kingdom,3,8090.33,1618.066,4301
11489,Oxford,England,United Kingdom,3,8127.51,1161.0728,4272
11490,Paris La Defense,Hauts de Seine,France,1,53.99,53.99,4449
11491,London,England,United Kingdom,3,8158.01,1165.43,4293
11492,Eilenburg,Brandenburg,Germany,2,4404.0782,1468.026,4493
11493,London,England,United Kingdom,3,6958.8,1159.8,4288
11494,Runcorn,England,United Kingdom,3,6973.81,1394.762,4270
11495,Bonn,Nordrhein-Westfalen,Germany,1,13.98,6.99,4244
11496,Warrington,England,United Kingdom,3,7013.79,1001.97,4234
11497,Newcastle upon Tyne,England,United Kingdom,1,34.99,34.99,4235
11498,Cliffside,British Columbia,Canada,16,561.53,18.7176,4169
11499,Concord,California,United States,2,192.21,32.035,4363
11500,Langley,British Columbia,Canada,16,654.27,21.809,4168
11501,Cliffside,British Columbia,Canada,16,872.25,26.4318,4156
11502,Shawnee,British Columbia,Canada,16,1026.29,23.8672,4151
11503,Coronado,California,United States,2,61.78,20.5933,4201
11504,Downey,California,United States,2,44.57,11.1425,4420
11505,Burnaby,British Columbia,Canada,16,846.77,23.5213,4185
11506,Port Hammond,British Columbia,Canada,16,748.6,20.7944,4156
11507,Victoria,British Columbia,Canada,16,653.06,21.0664,4158
11508,Lynnwood,Washington,United States,2,77.27,19.3175,4409
11509,Novato,California,United States,1,196.29,65.43,4333
11510,N. Vancouver,British Columbia,Canada,5,258.15,16.1343,4183
11511,Lebanon,Oregon,United States,1,35,35,4471
11512,Oak Bay,British Columbia,Canada,1,2319.99,2319.99,4181
11513,Royal Oak,British Columbia,Canada,1,863.95,172.79,4384
11514,Tacoma,Washington,United States,1,39.99,19.995,4368
11515,Burbank,California,United States,2,5930.23,1482.5575,4433
11516,Colma,California,United States,2,5915.54,1183.108,4376
11517,Redwood City,California,United States,2,101.76,20.352,4308
11518,Milwaukie,Oregon,United States,2,82.2,13.7,4228
11519,Cliffside,British Columbia,Canada,16,757.27,21.0352,4167
11520,Port Hammond,British Columbia,Canada,16,822.97,25.7178,4159
11521,Walla Walla,Washington,United States,2,44.57,11.1425,4232
11522,Oregon City,Oregon,United States,2,5888.24,1472.06,4511
11523,N. Vancouver,British Columbia,Canada,1,2376.96,792.32,4497
11524,Torrance,California,United States,2,42.28,14.0933,4253
11525,Lebanon,Oregon,United States,2,5935.55,1483.8875,4490
11526,Westminster,British Columbia,Canada,1,2376.96,792.32,4509
11527,San Gabriel,California,United States,2,39.58,13.1933,4238
11528,Glendale,California,United States,2,5959.71,993.285,4493
11529,Portland,Oregon,United States,2,5944.21,990.7016,4508
11530,N. Vancouver,British Columbia,Canada,16,573.8,22.0692,4179
11531,Beverly Hills,California,United States,2,5875.55,1958.5166,4504
11532,Redmond,Washington,United States,2,44.57,11.1425,4182
11533,Birmingham,Alabama,United States,2,37.29,18.645,4168
11534,Long Beach,California,United States,2,5919.73,1479.9325,4498
11535,Lebanon,Oregon,United States,2,5919.21,986.535,4469
11536,Fremont,California,United States,2,5915.54,1183.108,4463
11537,Colma,California,United States,2,5873.26,2936.63,4460
11538,Palo Alto,California,United States,2,5895.24,1965.08,4483
11539,Concord,California,United States,2,5997.73,999.6216,4459
11540,Coronado,California,United States,2,5958.18,1191.636,4463
11541,Portland,Oregon,United States,2,5973.24,1194.648,4440
11542,York,England,United Kingdom,1,34.47,11.49,4412
11543,Paris,Seine (Paris),France,1,53.99,53.99,4188
11544,Darmstadt,Hessen,Germany,1,88.98,44.49,4303
11545,Paris,Seine (Paris),France,1,53.99,53.99,4349
11546,Roubaix,Nord,France,2,4460.3796,892.0759,4472
11547,Paris,Seine (Paris),France,3,4976.3796,995.2759,4334
11548,Berkshire,England,United Kingdom,3,7068.27,785.3633,4228
11549,London,England,United Kingdom,3,7023.77,780.4188,4197
11550,Oxford,England,United Kingdom,3,5241.4282,1048.2856,4468
11551,Colombes,Hauts de Seine,France,1,53.99,53.99,4483
11552,Salzgitter,Hessen,Germany,1,34.99,34.99,4172
11553,Reading,England,United Kingdom,1,21.49,21.49,4309
11554,Tremblay-en-France,Seine Saint Denis,France,1,34.99,34.99,4415
11555,Esher-Molesey,England,United Kingdom,1,34.99,34.99,4415
11556,Warrington,England,United Kingdom,1,21.49,21.49,4188
11557,York,England,United Kingdom,1,21.49,21.49,4323
11558,Woolston,England,United Kingdom,1,21.49,21.49,4209
11559,Solingen,Nordrhein-Westfalen,Germany,1,34.99,34.99,4210
11560,London,England,United Kingdom,1,53.99,53.99,4206
11561,München,Nordrhein-Westfalen,Germany,2,4344.0882,2172.0441,4473
11562,Leipzig,Nordrhein-Westfalen,Germany,1,84.98,42.49,4366
11563,London,England,United Kingdom,1,53.99,53.99,4357
11564,Frankfurt am Main,Hamburg,Germany,2,4369.0882,2184.5441,4466
11565,Berks,England,United Kingdom,1,34.99,34.99,4292
11566,Cergy,Val d'Oise,France,25,1006.83,17.3591,4171
11567,Berlin,Saarland,Germany,1,53.99,53.99,4469
11568,Cheltenham,England,United Kingdom,3,6789.4596,1357.8919,4280
11569,West Sussex,England,United Kingdom,1,34.99,34.99,4219
11570,Berlin,Hessen,Germany,2,4391.4096,2195.7048,4470
11571,Orleans,Loiret,France,2,4390.6796,1097.6699,4464
11572,Dunkerque,Nord,France,2,4450.3696,741.7282,4476
11573,Woolston,England,United Kingdom,1,34.99,34.99,4335
11574,West Sussex,England,United Kingdom,1,34.99,34.99,4469
11575,Leeds,England,United Kingdom,3,6806.1182,972.3026,4284
11576,Croix,Nord,France,2,4486.4096,1495.4698,4461
11577,Paris,Seine (Paris),France,2,4344.0882,2172.0441,4472
11578,Pantin,Seine Saint Denis,France,2,4406.3896,1101.5974,4472
11579,Warrington,England,United Kingdom,1,43.98,21.99,4331
11580,Berkshire,England,United Kingdom,1,34.99,34.99,4437
11581,Paris,Seine (Paris),France,5,237.19,21.5627,4217
11582,Pantin,Seine Saint Denis,France,2,4379.0782,1459.6927,4461
11583,Chatou,Yveline,France,2,4381.3896,1095.3474,4445
11584,Neunkirchen,Saarland,Germany,1,8.99,8.99,4284
11585,Billericay,England,United Kingdom,1,49.99,49.99,4168
11586,York,England,United Kingdom,1,8.99,8.99,4242
11587,Metz,Moselle,France,2,4540.3782,908.0756,4444
11588,Saint-Denis,Seine Saint Denis,France,2,4369.0882,2184.5441,4411
11589,London,England,United Kingdom,1,14.98,7.49,4388
11590,Drancy,Seine Saint Denis,France,2,4384.0682,1096.017,4400
11591,Versailles,Yveline,France,2,5895.24,1965.08,4400
11592,Paris,Seine (Paris),France,2,5875.55,1958.5166,4411
11593,Orleans,Loiret,France,2,5908.25,1969.4166,4373
11594,Verrieres Le Buisson,Essonne,France,1,88.98,44.49,4314
11595,Erlangen,Bayern,Germany,1,34.99,34.99,4179
11596,Runcorn,England,United Kingdom,1,49.97,16.6566,4269
11597,Orly,Val de Marne,France,1,34.99,34.99,4173
11598,Saarbrücken,Saarland,Germany,2,4548.6996,909.7399,4460
11599,Les Ulis,Essonne,France,2,5957.22,992.87,4380
11600,Sèvres,Hauts de Seine,France,1,34.99,34.99,4417
11601,Versailles,Yveline,France,2,5932.22,988.7033,4385
11602,Salzgitter,Hessen,Germany,1,34.99,34.99,4352
11603,London,England,United Kingdom,3,6767.1382,1353.4276,4262
11604,Wokingham,England,United Kingdom,3,6786.1182,969.4454,4254
11605,Stuttgart,Saarland,Germany,2,4344.0882,2172.0441,4484
11606,Morangis,Essonne,France,2,5922.23,1184.446,4364
11607,Paris,Seine (Paris),France,2,5913.24,1478.31,4382
11608,Paris La Defense,Hauts de Seine,France,1,34.99,34.99,4196
11609,York,England,United Kingdom,3,6872.1082,763.5675,4216
11610,Stoke-on-Trent,England,United Kingdom,3,6786.4396,1131.0732,4238
11611,Orleans,Loiret,France,2,5873.26,2936.63,4363
11612,Berkshire,England,United Kingdom,3,6795.1182,1132.5197,4221
11613,Leipzig,Nordrhein-Westfalen,Germany,2,4381.3896,1095.3474,4429
11614,Offenbach,Saarland,Germany,2,4438.0582,887.6116,4448
11615,Lancaster,England,United Kingdom,3,5205.7096,743.6728,4440
11616,Milton Keynes,England,United Kingdom,3,5253.6496,525.3649,4438
11617,Grossmont,California,United States,2,5935.55,1483.8875,4446
11618,Cliffside,British Columbia,Canada,1,2369.96,592.49,4503
11619,Victoria,British Columbia,Canada,16,634.84,21.891,4207
11620,Bellingham,Washington,United States,2,44.57,11.1425,4335
11621,Bremerton,Washington,United States,2,123.24,20.54,4240
11622,Kirkland,Washington,United States,2,133.75,26.75,4377
11623,Fremont,California,United States,2,5948.24,1189.648,4427
11624,Mill Valley,California,United States,2,5898.26,2949.13,4429
11625,Palo Alto,California,United States,2,5913.25,1478.3125,4430
11626,San Francisco,California,United States,2,5958.74,1489.685,4446
11627,Spring Valley,California,United States,2,50.23,12.5575,4230
11628,Bellflower,California,United States,2,5875.55,1958.5166,4453
11629,Newport Beach,California,United States,2,5930.23,1482.5575,4435
11630,Seattle,Washington,United States,2,5933.26,1977.7533,4426
11631,Langley,British Columbia,Canada,16,707.5,21.4393,4184
11632,Langford,British Columbia,Canada,16,1002.09,29.4732,4175
11633,Burien,Washington,United States,2,77.27,19.3175,4164
11634,Puyallup,Washington,United States,2,39.58,13.1933,4427
11635,Beverly Hills,California,United States,2,42.28,14.0933,4279
11636,Daly City,California,United States,2,77.27,19.3175,4160
11637,Los Angeles,California,United States,2,39.58,13.1933,4497
11638,Mill Valley,California,United States,2,77.27,19.3175,4251
11639,Mill Valley,California,United States,2,127.26,25.452,4170
11640,Langford,British Columbia,Canada,5,409.12,27.2746,4180
11641,Cliffside,British Columbia,Canada,5,303.2,27.5636,4313
11642,Oak Bay,British Columbia,Canada,5,481.87,32.1246,4154
11643,Burien,Washington,United States,2,100.22,20.044,4358
11644,Redmond,Washington,United States,2,42.28,14.0933,4173
11645,Salem,Oregon,United States,2,153.46,30.692,4175
11646,Burien,Washington,United States,2,113.48,37.8266,4337
11647,Cliffside,British Columbia,Canada,1,2365.94,473.188,4497
11648,Chula Vista,California,United States,2,88.99,44.495,4298
11649,Newport Beach,California,United States,2,91.28,30.4266,4430
11650,Glendale,California,United States,2,128.97,32.2425,4192
11651,Cliffside,British Columbia,Canada,5,226.43,28.3037,4252
11652,Vancouver,British Columbia,Canada,5,310.93,22.2092,4191
11653,Lebanon,Oregon,United States,2,178.96,35.792,4258
11654,Bellflower,California,United States,2,5955.23,1488.8075,4429
11655,Concord,California,United States,2,50.23,12.5575,4207
11656,Imperial Beach,California,United States,2,77.27,19.3175,4166
11657,Novato,California,United States,2,178.96,35.792,4150
11658,Oakland,California,United States,2,111.96,22.392,4338
11659,Sooke,British Columbia,Canada,5,235.01,23.501,4172
11660,Port Hammond,British Columbia,Canada,5,324.72,21.648,4315
11661,Cliffside,British Columbia,Canada,5,287.7,26.1545,4195
11662,Milwaukie,Oregon,United States,2,100.27,25.0675,4356
11663,Walla Walla,Washington,United States,2,5948.24,1189.648,4497
11664,Burlingame,California,United States,2,5948.24,1189.648,4491
11665,Chula Vista,California,United States,2,5930.23,1482.5575,4498
11666,Torrance,California,United States,2,5948.24,1189.648,4505
11667,Walla Walla,Washington,United States,2,91.28,30.4266,4190
11668,Beverly Hills,California,United States,2,128.97,32.2425,4174
11669,Tacoma,Washington,United States,2,113.21,18.8683,4312
11670,Grossmont,California,United States,2,100.27,25.0675,4282
11671,El Cajon,California,United States,2,5970.23,1492.5575,4445
11672,Beverly Hills,California,United States,2,113.48,37.8266,4282
11673,Burien,Washington,United States,2,191.95,31.9916,4481
11674,Woodland Hills,California,United States,2,96.27,24.0675,4313
11675,Everett,Washington,United States,2,5898.26,2949.13,4503
11676,Branch,Minnesota,United States,2,91.28,30.4266,4200
11677,Haney,British Columbia,Canada,5,298.21,29.821,4209
11678,Cheyenne,Wyoming,United States,2,5900.55,1966.85,4507
11679,Puyallup,Washington,United States,2,145.96,36.49,4210
11680,Redmond,Washington,United States,2,93.98,31.3266,4159
11681,Spokane,Washington,United States,2,137.96,27.592,4214
11682,Tacoma,Washington,United States,2,252.98,63.245,4200
11683,El Cajon,California,United States,2,5897.23,1179.446,4505
11684,Redmond,Washington,United States,2,93.98,31.3266,4197
11685,Milwaukie,Oregon,United States,2,110.92,22.184,4196
11686,Glendale,California,United States,2,128.97,32.2425,4429
11687,La Jolla,California,United States,2,97.98,32.66,4371
11688,Sedro Woolley,Washington,United States,2,5967.23,1193.446,4498
11689,Edmonds,Washington,United States,2,88.99,44.495,4298
11690,Port Orchard,Washington,United States,2,5904.23,1476.0575,4427
11691,Imperial Beach,California,United States,2,119.96,29.99,4404
11692,Burbank,California,United States,2,93.98,31.3266,4160
11693,Haney,British Columbia,Canada,1,2294.99,2294.99,4515
11694,Colma,California,United States,2,128.97,32.2425,4272
11695,Beverly Hills,California,United States,2,128.97,32.2425,4312
11696,Tacoma,Washington,United States,2,5873.26,2936.63,4424
11697,Oakland,California,United States,2,152.96,30.592,4266
11698,Metchosin,British Columbia,Canada,5,255.94,36.5628,4164
11699,Walla Walla,Washington,United States,2,122.25,24.45,4322
11700,Woodland Hills,California,United States,2,137.96,27.592,4383
11701,Novato,California,United States,2,128.97,32.2425,4419
11702,Burlingame,California,United States,2,96.27,24.0675,4225
11703,La Jolla,California,United States,2,100.27,25.0675,4223
11704,Santa Cruz,California,United States,2,93.98,31.3266,4345
11705,Woodland Hills,California,United States,2,5940.54,1188.108,4396
11706,Burlingame,California,United States,2,88.99,44.495,4266
11707,Woodland Hills,California,United States,2,6025.22,1205.044,4399
11708,Lincoln Acres,California,United States,2,5908.5,1477.125,4395
11709,Victoria,British Columbia,Canada,5,325.89,27.1575,4256
11710,La Jolla,California,United States,2,97.98,32.66,4197
11711,N. Vancouver,British Columbia,Canada,27,1103.78,20.0687,4152
11712,Haney,British Columbia,Canada,5,127.8,15.975,4241
11713,Kirkland,Washington,United States,2,191.95,31.9916,4218
11714,San Diego,California,United States,2,93.98,31.3266,4409
11715,San Gabriel,California,United States,2,143.97,35.9925,4179
11716,Daly City,California,United States,2,96.27,24.0675,4165
11717,Corvallis,Oregon,United States,2,192.47,38.494,4181
11718,Oregon City,Oregon,United States,2,100.27,25.0675,4463
11719,Cliffside,British Columbia,Canada,5,287.2,26.109,4280
11720,San Diego,California,United States,2,117.95,19.6583,4338
11721,Lincoln Acres,California,United States,2,105.26,21.052,4253
